,JWTRNS_8.0,HISP_2,HISP_4,HISP_21,HISP_24,OCCP_6240.0,OCCP_9830.0,RAC1P_3,RAC1P_7,RAC1P_9,RACASN_0,RACASN_1,RACNH_0,RACNH_1,RACNUM_1,RACNUM_2,RACNUM_3,RACNUM_4,RACPI_0,RACPI_1,SFR_2.0,WAOB_8,OCCP_510.0,RACNUM_5,RACNUM_6,OCCP_2755.0,Label
0,0.001128923007450892,0.02223978324678257,0.0016933845111763378,0.00011289230074508918,0.003160984420862497,0.0007902461052156243,0.0004515692029803567,0.0038383382253330323,0.0010160307067058026,0.025513659968390157,0.961955294648905,0.038044705351095054,0.9995484307970196,0.0004515692029803567,0.9744863400316098,0.024046060058703998,0.001241815308195981,0.00022578460149017836,0.998758184691804,0.001241815308195981,0.002483630616391962,0.0007902461052156243,0.0,0.0,0.0,0.0,0.0
1,0.001809834907742562,0.22777434448662487,0.0020011182719755155,0.00039728083340690384,0.008460610341072953,0.0010005591359877578,0.0006768488272858362,0.0698478561549101,0.0023983991053824196,0.033827727259350814,0.9581972278626291,0.04180277213737088,0.9981607368823755,0.001839263117624555,0.9661722727406492,0.030649480592095584,0.0028545363585533094,0.0002942820988199288,0.9972190341661517,0.002780965833848327,0.0029722491980812807,0.0008092757717548042,4.414231482298932e-05,1.471410494099644e-05,1.471410494099644e-05,0.0,1.0
2,0.0007645259938837921,0.013888888888888888,0.0,0.00012742099898063202,0.0022935779816513763,0.00025484199796126404,0.0015290519877675841,0.05007645259938838,0.0005096839959225281,0.019240570846075434,0.990316004077472,0.009683995922528032,0.9989806320081549,0.0010193679918450561,0.9807594291539246,0.017966360856269112,0.0011467889908256881,0.00012742099898063202,0.9991080530071356,0.000891946992864424,0.0012742099898063201,0.0006371049949031601,0.00038226299694189603,0.0,0.0,0.0,0.0
3,0.000445777968281183,0.012901843120445778,0.0006086583797685383,0.00018859837119588512,0.0016716673810544364,0.00043720531504500644,0.00023146163737676812,0.001063009001285898,0.00030861551650235747,0.02410630090012859,0.9770081440205743,0.022991855979425633,0.9997513930561509,0.0002486069438491213,0.9758936990998714,0.022520360051435918,0.0014402057436776682,0.00013716245177882556,0.9993056150878697,0.0006943849121303044,0.002126018002571796,0.0002571795970852979,2.571795970852979e-05,8.572653236176597e-06,0.0,0.0,1.0
4,0.0007455605259590619,0.037820252135014235,0.00047444760742849397,6.777822963264199e-05,0.0027111291853056797,0.00044055849261217297,0.0005761149518774569,0.0058289277484072114,0.0017961230852650129,0.023519045682526774,0.9856649044326962,0.014335095567303781,0.9996272197370205,0.00037278026297953097,0.9764809543174733,0.02209570286024129,0.0013555645926528399,6.777822963264199e-05,0.9972888708146943,0.0027111291853056797,0.0027789074149383217,0.0018300122000813339,6.777822963264199e-05,0.0,0.0,0.0,1.0
5,0.0005538972828261071,0.04007549414817778,0.003149008626437312,0.0007590444246135541,0.0020925008462319597,0.0004923531402898729,0.0014668020637802464,0.002728456985773046,0.0005026104973792452,0.023745781661896996,0.9547958273071361,0.045204172692863955,0.999558933645157,0.00044106635484301114,0.976254218338103,0.021571221958950056,0.0018258095619082787,0.0002872059985024259,0.9987383450780072,0.0012616549219927992,0.002851545270845514,0.00044106635484301114,5.128678544686176e-05,6.154414253623411e-05,0.0,0.0,1.0
6,0.0013182635709614128,0.026595201111837802,0.06321533682145193,0.007638775343361675,0.006024157946370176,0.0008839519293655985,0.0009759238064094179,0.0022839682799215173,0.0007051177240026161,0.02366742969260955,0.9664558126226291,0.03354418737737083,0.999463497383911,0.000536502616088947,0.9763325703073904,0.021623610202746894,0.0018598757357750164,0.0001583960104643558,0.9985539977109221,0.0014460022890778286,0.002759156311314585,0.0005518312622629169,3.065729234793983e-05,2.554774362328319e-05,0.0,0.0,0.0
7,0.001654886347456284,0.2889979609436076,0.0024527779792655638,0.00033581297635070694,0.009260378635847095,0.0007199830212959157,0.0005964038459988555,0.006952671862365037,0.003581109579803939,0.04780096230566503,0.8273786976366826,0.1726213023633174,0.9979690031190309,0.0020309968809690757,0.952199037694335,0.0434165880864302,0.003949160601884313,0.0003761105335127918,0.9942428223334435,0.00575717766655652,0.005405245667340979,0.002339944819211726,2.1492030486445244e-05,5.641658002691877e-05,2.6865038108056555e-06,5.373007621611311e-06,0.0
8,0.0002942041776993233,0.02294792586054722,0.000441306266548985,0.0,0.002059429243895263,0.0002942041776993233,0.0029420417769932335,0.005442777287437482,0.009267431597528684,0.061194468961459254,0.9457193292144749,0.054280670785525155,0.9948514268902618,0.005148573109738159,0.9388055310385407,0.055898793762871435,0.00441306266548985,0.00088261253309797,0.9877905266254781,0.012209473374521919,0.00353045013239188,0.00176522506619594,0.0,0.0,0.0,0.0,0.0
9,0.0015069697350244883,0.07911591108878563,0.0002511616225040814,0.0004395328393821424,0.004018585960065302,0.0006279040562602034,0.0002511616225040814,0.017644103980911718,0.0015069697350244883,0.020846414667838754,0.9842396081878689,0.015760391812131107,0.9990581439156097,0.0009418560843903052,0.9791535853321612,0.01984176817782243,0.0008790656787642849,6.279040562602035e-05,0.9979907070199674,0.002009292980032651,0.002762777847544895,0.0010674368956423458,6.279040562602035e-05,6.279040562602035e-05,0.0,0.0,0.0
10,0.0004315408405456594,0.09561826216905213,0.0019818912676911765,0.00024773640846139706,0.0022296276761525737,0.0004075663494042339,0.0003915833553099502,0.001414494977344106,0.00039957485235709206,0.022304268258572877,0.9450185003156641,0.05498149968433587,0.9996403826328786,0.00035961736712138284,0.9776957317414271,0.020697977352097368,0.0014384694684855313,0.00015183844389569497,0.9993127312539458,0.0006872687460541983,0.0028929219310653465,0.00035961736712138284,0.0001358554498014113,1.598299409428368e-05,0.0,0.0,0.0
11,0.00053572298251595,0.021932174223607527,0.0010552119352586892,0.00024351044659815907,0.0023701683468887484,0.00047078686342310754,0.00048702089319631813,0.003847465056250913,0.0009902758161658468,0.021412685270864786,0.9788145911459601,0.021185408854039838,0.9994805110472572,0.0005194889527427393,0.9785873147291352,0.019967856621049045,0.0013798925307229014,6.493611909284242e-05,0.9988798519456484,0.0011201480543515316,0.002597444763713697,0.00030844656569100146,3.246805954642121e-05,0.0,0.0,0.0,1.0
12,0.0022522522522522522,0.026252815315315314,0.0009853603603603603,0.000633445945945946,0.01731418918918919,0.0003519144144144144,0.01147240990990991,0.0016188063063063063,0.11366835585585586,0.24408783783783783,0.4408783783783784,0.5591216216216216,0.7532376126126126,0.2467623873873874,0.7559121621621622,0.15723536036036037,0.07713963963963964,0.008586711711711712,0.9480574324324325,0.051942567567567564,0.014358108108108109,0.017032657657657657,0.00014076576576576576,0.0011261261261261261,0.0,0.0,0.0
13,0.000484945601754238,0.017711056759719998,0.0009909757948890951,0.00040060723623176184,0.0018343594501138568,0.000484945601754238,0.0007379606983216665,0.003879564814033904,0.0003795226448511428,0.015370667116471283,0.98467150206629,0.015328497933710045,0.999725900312052,0.0002740996879480476,0.9846293328835287,0.014421860504343426,0.0008855528379859999,6.325377414185713e-05,0.9993463776672008,0.0006536223327991903,0.002403643417390571,0.0002951842793286666,2.1084591380619042e-05,0.0,0.0,0.0,1.0
14,0.0004502944232767579,0.016383789400762037,0.0007620367163145134,0.00024246622791825425,0.0015587114651887772,0.00031174229303775546,0.0008313127814340146,0.004918600623484586,0.00020782819535850364,0.01257360581918947,0.990128160720471,0.009871839279528923,0.9998614478697609,0.00013855213023900243,0.9874263941808106,0.011153446484239694,0.0014201593349497748,0.0,0.9996189816418427,0.0003810183581572567,0.00228611014894354,0.00034638032559750607,0.0,0.0,0.0,0.0,1.0
15,0.0018861569552037724,0.06658807679353318,0.0006062647356012126,0.000842034355001684,0.005422701246210845,0.0007073088582014146,0.0006062647356012126,0.01353991242842708,0.00690468171101381,0.02515998652745032,0.9704277534523409,0.029572246547659144,0.9977433479285955,0.0022566520714045134,0.9748400134725497,0.023610643314247223,0.0014482990906028966,0.00010104412260020209,0.9906028965981812,0.009397103401818794,0.0057931963624115864,0.0028292354328056583,0.0,0.0,0.0,0.0,0.0
16,0.0009316722361673622,0.29398493924881036,0.002629471641745076,0.0010317692532762523,0.013108859355991192,0.0006198315290204351,0.0008662241865192417,0.003753638141583381,0.0007930763663242835,0.026183069744521614,0.9477031584458783,0.05229684155412169,0.9994417666353542,0.0005582333646457335,0.9738169302554784,0.02441982228929578,0.001636201241203012,9.624713183547131e-05,0.9987102884334047,0.0012897115665953154,0.00459676301646211,0.0007199285461293254,4.234873800760737e-05,3.079908218735082e-05,0.0,0.0,0.0
17,0.0010337698139214334,0.018492993337927865,0.0008040431886055594,0.00022972662531587412,0.0012634964392373076,0.00045945325063174823,0.00011486331265793706,0.10119457845164255,0.00011486331265793706,0.021938892717665977,0.9846083161038365,0.015391683896163565,0.9994256834367103,0.0005743165632896852,0.978061107282334,0.020905122903744543,0.0008040431886055594,0.00022972662531587412,0.9988513668734206,0.0011486331265793705,0.002067539627842867,0.00022972662531587412,0.00022972662531587412,0.0,0.0,0.0,0.0
18,0.0003817493281211825,0.025836794527241632,0.001267407769362326,0.0002595895431224041,0.0014811873931101882,0.0006566088443684339,0.0009925482531150745,0.001985096506230149,0.0005039091131199609,0.019362325922306377,0.9798589054483264,0.02014109455167359,0.9994655509406304,0.0005344490593696556,0.9806376740776936,0.018079648179819205,0.0011299780112387003,0.0001221597849987784,0.9992517713168825,0.0007482286831175177,0.0030845345712191548,0.0003359394087466406,3.05399462496946e-05,3.05399462496946e-05,0.0,0.0,1.0
19,0.0013915947676036739,0.07528527692735876,0.0012663512385193431,0.00025048705816866127,0.004035624826050654,0.0004313943779571389,0.001489006401335931,0.019941553019760645,0.005134984692457556,0.051294183133871414,0.9021569718897857,0.09784302811021431,0.9968271639298636,0.0031728360701363764,0.9487058168661285,0.0459087113832452,0.004856665738936822,0.00048705816866128585,0.9925827998886724,0.007417200111327581,0.003089340384080156,0.0026857779014750906,5.566379070414695e-05,4.1747843028110216e-05,0.0,0.0,0.0
20,0.0006230141424210329,0.02381990737856416,0.0018067410130209955,0.000207671380807011,0.0012252611467613648,0.00031150707121051647,0.001038356904035055,0.002969700745540257,0.0005814798662596307,0.020414096733329178,0.9807488629991901,0.01925113700080992,0.9995431229622246,0.0004568770377754242,0.9795859032666708,0.018586588582227483,0.0016406039083753869,0.0001869042427263099,0.9990862459244492,0.0009137540755508484,0.002325919465038523,0.00026997279504911427,2.07671380807011e-05,0.0,0.0,0.0,1.0
21,0.0008940869439141676,0.01639562139042602,0.0021506415677935383,0.0005678660319454849,0.0028634946717251046,0.0003987144479617234,0.003141386559698427,0.0017156803518352946,0.0007853466399246067,0.03297247662083464,0.9232051808713723,0.07679481912862769,0.9992871468960685,0.0007128531039315661,0.9670275233791653,0.029963994877123458,0.0027305898557378632,0.00020539835198028175,0.9981030858081821,0.0018969141918178962,0.003262209119686828,0.0005316192639489646,1.2082255998840103e-05,7.249353599304063e-05,0.0,0.0,0.0
22,0.0007811279487580066,0.002030932666770817,0.0021871582565224186,0.0001562255897516013,0.0010935791282612093,0.0003124511795032026,0.0003124511795032026,0.0026558350257772224,0.0003124511795032026,0.019371973129198562,0.9834400874863303,0.016559912513669738,0.999218872051242,0.0007811279487580066,0.9806280268708014,0.018434619590688955,0.0006249023590064052,0.0003124511795032026,0.999218872051242,0.0007811279487580066,0.003436962974535229,0.0007811279487580066,0.0,0.0,0.0,0.0,1.0
23,0.0006806690003889537,0.010404511863088292,0.0027226760015558148,0.00038895371450797355,0.004278490859587709,0.00038895371450797355,0.00038895371450797355,0.0026254375729288216,0.0010696227148969274,0.029074290159471022,0.9628549202644885,0.037145079735511476,0.999513807856865,0.0004861921431349669,0.970925709840529,0.024698560871256322,0.004084014002333722,0.00029171528588098014,0.9975690392843252,0.0024309607156748347,0.0021392454297938547,0.0008751458576429405,0.0,0.0,0.0,0.0,1.0
24,0.000758889852558543,0.06699913269731136,0.00046075455333911537,0.00024392888117953166,0.003631830008673027,0.0008130962705984389,0.0006504770164787511,0.09331634865568084,0.0011383347788378143,0.0877601908065915,0.9795099739809193,0.02049002601908066,0.9989971812662619,0.0010028187337380746,0.9122398091934085,0.08464332176929748,0.002818733738074588,0.0002981352992194276,0.9983738074588031,0.0016261925411968777,0.0031439722463139637,0.0007859930615784909,0.0002168256721595837,0.0,0.0,0.0,1.0
25,0.00016801075268817206,0.007672491039426524,0.0008400537634408602,0.00011200716845878136,0.0011200716845878136,0.0003920250896057348,0.0002800179211469534,0.0009520609318996416,0.00016801075268817206,0.015232974910394265,0.989527329749104,0.010472670250896057,0.9997759856630825,0.00022401433691756272,0.9847670250896058,0.014224910394265234,0.0009520609318996416,5.600358422939068e-05,0.9996079749103942,0.0003920250896057348,0.0020161290322580645,0.0006720430107526882,0.0,0.0,0.0,0.0,1.0
26,0.0008586049386956074,0.027801627914963767,0.0005495071607651887,0.00015454888896520932,0.0016485214822955661,0.00034344197547824293,0.00027475358038259434,0.009891128893773396,0.00022323728406085792,0.016193289143799156,0.9810248308548271,0.018975169145172922,0.9998797953085826,0.00012020469141738503,0.9838067108562009,0.014991242229625305,0.001167702716626026,3.434419754782429e-05,0.9993474602465914,0.0006525397534086616,0.0020606518528694575,0.00015454888896520932,3.434419754782429e-05,0.0,0.0,0.0,0.0
27,0.0010484535310417134,0.071269876931526,0.0009985271724206794,0.00022466861379465288,0.005541825806934771,0.0003744476896577548,0.00024963179310516986,0.013205521855263486,0.0033700292069197934,0.044634164607204374,0.9469033176065303,0.05309668239346963,0.9966798971517012,0.0033201028482987595,0.9553658353927956,0.041588656731321304,0.0027709129034673855,0.00024963179310516986,0.9958810754137647,0.004118924586235303,0.0032452133103672083,0.001922164806909808,4.9926358621033974e-05,2.4963179310516987e-05,0.0,0.0,1.0
28,0.0005545608670163041,0.008128277850838972,0.0012992568884381982,0.0002614358373076862,0.0027015036521794242,0.0003961149050116458,0.0001980574525058229,0.0011725001188344715,0.00032481422210954954,0.018649089727948282,0.9702200814412245,0.02977991855877553,0.9996751857778905,0.00032481422210954954,0.9813509102720517,0.017112163896503097,0.0013784798694405273,0.00014260136580419248,0.9993345269595805,0.0006654730404195649,0.0020914866984614896,0.0002693581354079191,1.584459620046583e-05,1.584459620046583e-05,0.0,0.0,1.0
29,0.0005180452426178552,0.05422206872733552,0.0,0.0003453634950785702,0.010706268347435675,0.0001726817475392851,0.001726817475392851,0.04455189086513556,0.0008634087376964255,0.021757900189949924,0.9887756864099465,0.011224313590053532,0.9989639095147643,0.0010360904852357105,0.9782420998100501,0.020203764462096357,0.001554135727853566,0.0,0.9991365912623036,0.0008634087376964255,0.002072180970471421,0.0003453634950785702,0.0,0.0,0.0,0.0,0.0
30,0.000739332488381918,0.04995775242923532,0.0010561892691170257,0.0,0.0035910435149978876,0.000369666244190959,0.0010561892691170257,0.01151246303337558,0.0004224757076468103,0.021493451626531473,0.9794571187156739,0.020542881284326152,0.9994190959019856,0.0005809040980143641,0.9785065483734685,0.019169835234474016,0.002006759611322349,0.0003168567807351077,0.9985213350232361,0.001478664976763836,0.0016899028305872412,0.00021123785382340515,0.00010561892691170258,0.0,0.0,0.0,0.0
31,0.00032366268463484963,0.006752780556699817,0.0019125522273877478,0.0006914611899017242,0.004413582063202495,0.0004266462661095745,0.0002795268640028247,0.0010592596951685988,0.00047078208674159946,0.028717707291237567,0.930839169069617,0.0691608309303831,0.9997351850762078,0.0002648149237921497,0.9712822927087624,0.026672747601953747,0.001794856705702348,0.00019125522273877478,0.9987200612016712,0.0012799387983287237,0.0025010298358147474,0.0007650208909550991,2.9423880421349967e-05,5.884776084269993e-05,0.0,1.4711940210674983e-05,1.0
32,0.0006887483563959677,0.02952225909460898,0.00040698766514307184,0.0,0.0020349383257153592,0.0003130674347254399,0.00012522697389017595,0.0034437417819798383,0.0007513618433410557,0.014526328971260409,0.983939640598585,0.016060359401415064,0.9994051718740217,0.0005948281259783358,0.9854736710287396,0.013681046897501721,0.0007513618433410557,6.261348694508798e-05,0.9991860246697138,0.0008139753302861437,0.0012522697389017595,0.0002817606912528959,0.00012522697389017595,0.0,3.130674347254399e-05,0.0,0.0
33,0.0006967480044228351,0.039956983384074767,0.0008785083534027052,9.088017448993502e-05,0.001953923751533603,0.0003786673937080626,0.00012117356598658003,0.0019236303600369579,0.0004544008724496751,0.020175398736765576,0.9791581466503082,0.020841853349691766,0.9996819193892852,0.0003180806107147726,0.9798246012632345,0.018993956468396418,0.0011662955726208328,1.5146695748322504e-05,0.9992123718210872,0.0007876281789127702,0.0023931779282349557,0.00019690704472819255,3.0293391496645008e-05,0.0,0.0,0.0,1.0
34,0.0004762228723042384,0.012466834478535955,0.002143002925369073,0.00034015919450302743,0.003911830736784815,0.00035716715422817876,0.0020069392475678617,0.001428668616912715,0.00039118307367848153,0.02988298523709096,0.928311449758487,0.07168855024151302,0.9995918089665964,0.0004081910334036329,0.970117014762909,0.027246751479692497,0.002432138240696646,0.00020409551670181645,0.9989625144567658,0.0010374855432342335,0.0029593849921763387,0.0005612626709299952,3.4015919450302745e-05,0.0,0.0,0.0,0.0
35,0.0007881773399014779,0.016945812807881773,0.001083743842364532,0.00029556650246305416,0.0017733990147783252,0.00019704433497536947,0.000689655172413793,0.08285714285714285,0.0004926108374384236,0.025812807881773397,0.9901477832512315,0.009852216748768473,0.9990147783251232,0.0009852216748768472,0.9741871921182266,0.024630541871921183,0.0011822660098522167,0.0,0.9997044334975369,0.00029556650246305416,0.0035467980295566504,0.00029556650246305416,9.852216748768474e-05,0.0,0.0,0.0,0.0
36,0.0004508242912324921,0.029549483088966075,0.0013114888472217953,0.0001639361059027244,0.001895511224500251,0.00044057828461357187,0.00030738019856760827,0.005809485752927796,0.0002561501654730069,0.02605559483191426,0.970686175063269,0.02931382493673091,0.9996926198014324,0.00030738019856760827,0.9739444051680858,0.024365003739792414,0.00148567095974344,0.0001741821125216447,0.9992417955101999,0.0007582044898001004,0.002786913800346315,0.000297134191948688,5.123003309460138e-05,3.073801985676083e-05,0.0,0.0,1.0
37,0.0014697236919459142,0.1753747795414462,0.008818342151675485,0.00036743092298647856,0.008156966490299823,0.0008818342151675485,0.0008818342151675485,0.01921663727219283,0.008303938859494415,0.047141387419165195,0.8953924162257496,0.10460758377425045,0.9927248677248677,0.007275132275132275,0.9528586125808348,0.04254850088183421,0.004262198706643151,0.00033068783068783067,0.9916225749559083,0.00837742504409171,0.0030864197530864196,0.001506466784244562,0.0,0.0,0.0,0.0,1.0
38,0.0007472166180975864,0.005604124635731899,0.0017933198834342075,0.0003736083090487932,0.0018680415452439663,7.472166180975865e-05,0.0001494433236195173,0.0009713816035268624,0.0,0.01935291040872749,0.9741463050138235,0.02585369498617649,1.0,0.0,0.9806470895912726,0.017858477172532316,0.0014944332361951729,0.0,0.9995516700291415,0.0004483299708585519,0.0037360830904879325,0.0004483299708585519,0.0,0.0,0.0,0.0,1.0
39,0.0008002382104440391,0.02132727881788067,0.0005583057282167715,9.305095470279525e-05,0.001526035657125842,0.0005024751553950943,0.00024193248222726765,0.01215245468418506,0.00039081400975174007,0.02115978709941564,0.9662597238247664,0.033740276175233556,0.9995905757993077,0.0004094242006922991,0.9788402129005843,0.019280157814419177,0.0016376968027691965,9.305095470279525e-05,0.9991253210257938,0.0008746789742062754,0.001153831838314661,0.00046525477351397625,5.583057282167715e-05,0.0,0.00014888152752447241,0.0,0.0
40,0.0006449532408900354,0.0032247662044501773,0.0004837149306675266,8.061915511125443e-05,0.0008061915511125443,0.0003224766204450177,0.0007255723960012899,0.009029345372460496,0.00016123831022250886,0.018784263140922283,0.9858916478555305,0.014108352144469526,0.9998387616897775,0.00016123831022250886,0.9812157368590777,0.018139309900032246,0.000564334085778781,8.061915511125443e-05,0.9988713318284425,0.001128668171557562,0.002257336343115124,0.00040309577555627216,0.0,0.0,0.0,0.0,1.0
41,0.0004960819648895459,0.036912547836475185,0.002490533946180169,0.0005062060866219856,0.002055196711685261,0.0006175714256788224,0.001964079616093304,0.013049992913114787,0.0005770749387490635,0.024014416749346994,0.9685544778990423,0.03144552210095774,0.9994735456699131,0.0005264543300868649,0.975985583250653,0.021908599428999535,0.001953955494360864,9.111709559195739e-05,0.9992001943831372,0.0007998056168627371,0.0020248243464879422,0.0003948407475651487,4.049648692975884e-05,6.0744730394638264e-05,0.0,0.0,1.0
42,0.000525811141010176,0.016671306176734405,0.00326827709216129,0.0007165465549060241,0.006010743043312404,0.0002989906488097079,0.0003556957718598249,0.002850721186064974,0.0006082913199921643,0.027873145484725702,0.9070551483096718,0.09294485169032816,0.999628839194581,0.0003711608054189478,0.9721268545152743,0.025424515171197922,0.002237274854886435,0.00019073541389584816,0.9985153567783243,0.0014846432216757911,0.003794088233171466,0.0006804614766014042,1.0310022372748549e-05,2.0620044745497098e-05,0.0,0.0,0.0
43,0.0006678642162958869,0.016259039196720556,0.001865413845516098,0.00041453641011468843,0.0033393210814794344,0.00039150660955276125,0.0011975496292202109,0.005918658744415274,0.0003224172078669799,0.018999585463589885,0.9797107457049422,0.020289254295057804,0.9998618211966285,0.0001381788033715628,0.9810004145364101,0.017548708028188476,0.0013587582331537008,9.211920224770853e-05,0.9991709271797706,0.0008290728202293769,0.0019805628483257334,0.0002763576067431256,4.605960112385427e-05,0.0,0.0,0.0,1.0
44,0.001015659624759935,0.11962623725808834,0.0017912542473038854,0.000517063081695967,0.025890087162062342,0.0008679273157039444,0.001034126163391934,0.006629487368887576,0.0014957896291919043,0.031042251440390013,0.9600199438617225,0.03998005613827744,0.9985411434480721,0.0014588565519279067,0.96895774855961,0.028530802186438175,0.002252917713103856,0.000203131924951987,0.9982272122913282,0.0017727877086718866,0.0025853154084798345,0.0013480573201359138,9.23326931599941e-05,5.539961589599646e-05,0.0,0.0,0.0
45,0.00036005063938024834,0.02002346136424349,0.008548299051092348,0.0008594757198109154,0.006004715501922206,0.00023229073508403117,0.0004297378599054577,0.0018583258806722494,0.0003832797128886514,0.025157086609600577,0.8965725502038351,0.10342744979616487,0.9997328656546534,0.00026713434534663587,0.9748429133903994,0.02293871008954808,0.0019628567114600634,0.0002555198085924343,0.9986875573467753,0.0013124426532247762,0.0034611319527520644,0.0004878105436764655,1.1614536754201559e-05,0.0,0.0,0.0,0.0
46,0.0011579759983156713,0.0641799424521019,0.001017615271247105,7.01803635342831e-05,0.002421222541932767,0.00035090181767141553,0.0011228858165485296,0.007790020352305425,0.0004912625447399818,0.0284581374131518,0.9740683556740823,0.02593164432591761,0.9996490981823286,0.00035090181767141553,0.9715418625868482,0.026808898870096146,0.0015439679977542285,7.01803635342831e-05,0.9990174749105201,0.0009825250894799635,0.0016843287248227946,0.00021054109060284932,0.00017545090883570776,3.509018176714155e-05,0.0,0.0,0.0
47,0.00047141221631086266,0.01306485285204391,0.001975441668350282,0.00031427481087390846,0.0017509596605832043,0.00026937840932049294,0.0012570992434956338,0.0013468920466024649,0.0005612050194176936,0.01822793903068669,0.984016881046984,0.015983118953015917,0.9997306215906795,0.00026937840932049294,0.9817720609693134,0.01764428581049229,0.0005836532201944014,0.0,0.9993265539766988,0.0006734460233012324,0.00228971647922419,0.0004265158147574472,2.244820077670775e-05,0.0,0.0,0.0,1.0
48,0.00105113785672991,0.24249750354759025,0.0013664792137488833,0.00031534135701897305,0.11036947495664057,0.0007357964997109371,0.0012613654280758922,0.1789036632154307,0.000525568928364955,0.030167656488148422,0.9809744047931886,0.019025595206811373,0.999369317285962,0.0006306827140379461,0.9698323435118515,0.027592368739160142,0.0024176170704787933,0.00015767067850948652,0.9992116466074525,0.0007883533925474326,0.0034687549272087036,0.000525568928364955,0.0,0.0,0.0,0.0,1.0
49,0.0004541712793437225,0.012830338641460161,0.0026682562661443695,0.0005109426892616878,0.003718527349626728,0.0001986999347128786,0.0005393283942206705,0.0023560135115955603,0.0003406284595077919,0.02637031990689489,0.9494166737630929,0.050583326236907096,0.9997445286553691,0.0002554713446308439,0.9736296800931051,0.023219506656447814,0.0029237276107752135,0.00022708563967186124,0.9990632717363536,0.0009367282636464277,0.002725027676062335,0.0011070424934003236,2.8385704958982655e-05,0.0,0.0,0.0,0.0
